net.profit...total.assets ,current.assets...short.term.liabilities ,EBIT...total.assets ,X.gross.profit...extraordinary.items...financial.expenses....total.assets ,gross.profit...short.term.liabilities,X.gross.profit...interest....total.assets ,X.gross.profit...depreciation....total.liabilities ,gross.profit...total.assets ,gross.profit..in.3.years....total.assets ,X.net.profit...depreciation....total.liabilities ,current.assets...total.liabilities ,class
0.020225,0.81181,0.040392,0.040392,0.046986,0.040392,0.075465,0.040392,0.070553,0.052392,0.79846,0
0.066134,2.3445,0.082346,0.082346,0.31578,0.082346,0.31578,0.082346,0.082346,0.25361,2.3445,0
0.18445,1.4046,0.23098,0.23565,0.60027,0.23098,0.68063,0.23098,0.34817,0.56309,1.3653,0
0.19069,1.7175,0.2389,0.24972,1.1143,0.2389,0.52986,0.2389,0.39177,0.42882,0.77168,0
0.045023,1.2812,0.056838,0.056838,0.075809,0.056838,0.083114,0.056838,0.15867,0.068553,1.1838,0
0.1354,1.5711,0.16412,0.16412,0.5367,0.16412,0.43944,0.16412,0.42893,0.37376,1.0987,0
0.35962,6.1997,0.35962,0.39008,2.3961,0.35962,2.3883,0.35962,0.52837,2.3883,6.1794,0
0.065652,1.6939,0.082292,0.089789,0.30506,0.082292,0.32139,0.082292,0.17078,0.28598,0.9724,0
0.12187,1.8881,0.1244,0.13287,0.3597,0.1244,0.43598,0.1244,0.37272,0.42867,1.8881,0
0.056528,1.109,0.070283,0.098394,0.13993,0.070283,0.19758,0.070283,0.099323,0.17516,0.90824,0
-0.25341,1.2053,-0.25341,-0.25341,-0.51102,-0.25341,-0.38202,-0.25341,-1.0193,-0.38202,1.2053,0
0.0682,1.3677,0.090805,0.090805,0.16112,0.090805,0.18616,0.090805,0.35783,0.14948,1.2505,0
0.000574,0.79322,0.002875,0.002875,0.003783,0.002875,0.057955,0.002875,0.13815,0.054927,0.79322,0
-0.52649,0.23193,-0.52649,-0.52649,-0.14016,-0.52649,-0.10435,-0.52649,-0.00389,-0.10435,0.23193,0
0.16791,2.6068,0.21952,0.21952,0.64126,0.21952,0.65672,0.21952,0.35329,0.51237,2.4957,0
0.14768,1.4549,0.16395,0.16395,1.1731,0.16395,0.58233,0.16395,0.49519,0.52452,0.72223,0
0.46139,5.7398,0.57307,0.59158,3.6504,0.57307,3.8293,0.57307,0.57307,3.1179,5.7398,0
-0.005432,1.3284,-0.003872,-0.003872,-0.022208,-0.003872,0.13049,-0.003872,0.22397,0.12778,0.40301,0
0.13111,1.4109,0.16417,0.16736,0.25332,0.16417,0.27158,0.16417,0.25183,0.22057,1.4109,0
0.10504,1.4759,0.13329,0.16521,0.23042,0.13329,0.17105,0.13329,0.25629,0.13546,1.0754,0
0.005605,1.9405,0.19735,0.23403,0.48619,0.19735,0.38217,0.19735,0.19748,0.2057,0.7249,0
0.059724,1.0974,0.059724,0.067083,0.14386,0.059724,0.16952,0.059724,0.22037,0.16952,0.76633,0
0.23004,1.7119,0.28544,0.28765,0.5018,0.28544,0.51162,0.28544,0.44989,0.41477,1.7024,0
0.36712,2.7631,0.45557,0.4626,1.3513,0.45557,1.3603,0.45557,0.45557,1.098,2.7631,0
0.038655,1.4972,0.043326,0.043326,0.093322,0.043326,0.11302,0.043326,-0.025521,0.1068,0.92515,0
0.11472,0.95616,0.14259,0.15778,0.70009,0.14259,0.36653,0.14259,0.14866,0.30998,0.39517,0
0.16034,1.553,0.18984,0.20126,0.33621,0.18984,0.36815,0.18984,0.31856,0.31939,1.4494,0
-0.089063,0.48076,-0.086833,-0.086833,-0.16269,-0.086833,-0.081336,-0.086833,-0.086833,-0.085514,0.48076,0
0.38304,3.6367,0.47077,0.47077,2.2029,0.47077,2.3251,0.47077,0.47077,1.9146,3.6367,0
0.14377,2.0919,0.18317,0.19688,0.49643,0.18317,0.48455,0.18317,0.29836,0.39823,1.6911,0
0.28926,4.0175,0.3737,0.38689,1.6821,0.3737,1.8308,0.3737,0.47028,1.4519,4.0043,0
0.009997,2.2643,0.009997,0.0104,0.038465,0.009997,0.13586,0.009997,0.02669,0.13586,1.4869,0
0.095621,1.4375,0.12603,0.12603,0.21018,0.12603,0.2489,0.12603,0.26758,0.19998,1.3866,0
0.077791,1.2077,0.077791,0.081402,0.16356,0.077791,0.19445,0.077791,0.16292,0.19445,0.86139,0
0.13751,7.5387,0.17464,0.17464,1.7291,0.17464,2.1986,0.17464,0.50369,1.8309,7.5387,0
0.007858,1.5484,0.007858,0.024694,0.020102,0.007858,0.12359,0.007858,-0.009671,0.12359,1.3621,0
0.013277,0.81787,0.022135,0.022135,0.07524,0.022135,0.13872,0.022135,0.093756,0.11732,0.58126,0
0.12567,1.7992,0.15801,0.15801,0.47978,0.15801,0.41887,0.15801,0.33646,0.34643,1.3274,0
0.086762,0.83896,0.083983,0.083983,0.19454,0.083983,0.35971,0.083983,-0.25333,0.36565,0.77471,0
0.000708,3.0553,0.002963,0.002963,0.012515,0.002963,0.11745,0.002963,0.021876,0.11027,2.3048,0
0.070515,0.57098,0.070887,0.070887,0.059375,0.070887,0.082535,0.070887,-0.095408,0.082226,0.56779,0
0.089167,2.3651,0.11064,0.11201,0.26555,0.11064,0.12502,0.11064,0.11064,0.10134,1.0867,0
-0.18061,2.4111,-0.18014,-0.18014,-0.84632,-0.18014,-0.498,-0.18014,-0.16969,-0.50018,2.4111,0
0.1634,2.5462,0.21047,0.21047,0.73145,0.21047,0.78635,0.21047,0.63284,0.62278,2.5462,0
0.42515,1.9335,0.42515,0.47939,0.89189,0.42515,0.77475,0.42515,0.91651,0.77475,1.6167,0
0.48859,2.6267,0.48859,0.48933,1.3844,0.48859,1.2383,0.48859,0.89194,1.2383,2.3494,0
0.15522,2.6067,0.19584,0.1977,0.53298,0.19584,0.47118,0.19584,0.19584,0.38109,2.124,0
0.032061,2.7442,0.042371,0.044214,0.18169,0.042371,0.44695,0.042371,0.042371,0.40374,2.6825,0
0.10753,1.525,0.1359,0.14379,0.27623,0.1359,0.24066,0.1359,0.14937,0.20005,1.074,0
0.16918,5.9526,0.16918,0.17637,1.2987,0.16918,1.3077,0.16918,0.38907,1.3077,5.9526,0
0.080402,0.93124,0.099262,0.10506,0.274,0.099262,0.40757,0.099262,0.099262,0.35551,0.93124,0
0.24021,2.5017,0.29669,0.29669,0.97614,0.29669,0.97132,0.29669,0.51121,0.79847,2.3273,0
0.001389,1.0828,0.013617,0.013617,0.024654,0.013617,0.12792,0.013617,0.031422,0.10627,1.0587,0
0.013486,3.8301,0.026746,0.035433,0.19783,0.026746,0.53516,0.026746,0.03749,0.44164,3.6521,0
0.017651,2.1176,0.023422,0.091323,0.068624,0.023422,0.11069,0.023422,0.21435,0.093784,2.1176,0
0.013228,1.0847,0.041152,0.047178,0.063956,0.041152,0.15227,0.041152,0.085391,0.10997,1.0572,0
0.3595,2.0393,0.3595,0.36744,1.5428,0.3595,1.5281,0.3595,0.77642,1.5281,2.0106,0
0.23788,3.7663,0.30211,0.30305,1.1645,0.30211,1.226,0.30211,0.30211,0.97842,3.7663,0
0.46951,29.628,0.46951,0.46952,20.11,0.46951,21.491,0.46951,0.46951,21.491,29.628,0
0.26565,15.15,0.26565,0.31952,4.8846,0.26565,4.2542,0.26565,0.26565,4.2542,11.326,0
0.07727,1.3548,0.097231,0.1056,0.17062,0.097231,0.24946,0.097231,0.097231,0.21584,1.3004,0
0.16297,1.6972,0.16297,0.16451,1.1236,0.16297,0.37639,0.16297,0.16297,0.37639,0.56856,0
0.033967,2.2174,0.043019,0.056795,0.10555,0.043019,0.12841,0.043019,0.04696,0.10947,1.8903,0
0.08669,1.5922,0.10731,0.11671,0.22962,0.10731,0.28661,0.10731,0.10731,0.24337,1.5601,0
0.044329,2.838,0.065242,0.094441,0.48979,0.065242,0.28953,0.065242,0.17112,0.25583,0.60922,0
0.0201,1.1779,0.026488,0.026488,0.044055,0.026488,0.12278,0.026488,0.026488,0.11306,1.0776,0
0.051218,1.9602,0.051218,0.052253,0.11277,0.051218,0.066182,0.051218,0.11987,0.066182,1.1077,0
0.039612,2.1554,0.05178,0.05178,0.16443,0.05178,0.18039,0.05178,0.24697,0.14362,2.0506,0
0.18548,1.4659,0.24222,0.24995,0.69834,0.24222,0.65772,0.24222,0.35759,0.52665,1.1746,0
0.044867,1.7748,0.059305,0.059305,0.16097,0.059305,0.27069,0.059305,0.13124,0.23151,1.7748,0
-0.071481,1.1475,-0.071538,-0.071538,-0.15631,-0.071538,-0.14921,-0.071538,0.43523,-0.14908,1.1475,0
0.16441,1.5181,0.20374,0.20374,0.45973,0.20374,0.47464,0.20374,0.48915,0.39649,1.3369,0
0.061993,1.2886,0.07602,0.098679,0.16021,0.07602,0.21094,0.07602,0.082676,0.18138,1.2886,0
-0.033629,3.2442,-0.033629,-0.033629,-0.33539,-0.033629,-0.027898,-0.033629,-0.13424,-0.027898,3.2442,0
0.059145,1.1489,0.074314,0.074314,0.086046,0.074314,0.091323,0.074314,0.11459,0.07376,1.1489,0
-0.047658,6.2881,-0.047658,-0.047658,-0.65099,-0.047658,-0.23832,-0.047658,-0.047658,-0.23832,6.2881,0
0.051802,1.2719,0.075971,0.1186,0.1691,0.075971,0.2355,0.075971,0.15604,0.18935,1.0911,0
0.068072,0.83175,0.086252,0.10465,0.16699,0.086252,0.2413,0.086252,0.1611,0.21565,0.60609,0
0.038663,7.8012,0.045889,0.045889,0.63841,0.045889,1.0288,0.045889,0.10324,0.92826,7.8012,0
0.052771,1.5782,0.059734,0.059734,0.11953,0.059734,0.10119,0.059734,0.059734,0.089396,1.3361,0
0.36744,1.0404,0.36744,0.38162,0.79269,0.36744,0.83601,0.36744,0.40506,0.83601,0.94131,0
0.13125,6.5309,0.13125,0.13125,1.498,0.13125,1.5204,0.13125,0.31882,1.5204,4.1845,0
0.00604,1.7103,0.019512,0.049125,0.046693,0.019512,0.19847,0.019512,0.025634,0.16623,1.7103,0
-0.17307,1.2081,-0.1686,-0.035665,-0.33592,-0.1686,-0.1942,-0.1686,-0.14757,-0.2008,0.89648,0
0.027122,1.3171,0.042699,0.05547,0.08196,0.042699,0.11265,0.042699,0.042699,0.09077,0.9637,0
0.063522,2.0955,0.063522,0.064566,0.19117,0.063522,0.16952,0.063522,0.12191,0.16952,1.6188,0
0.024754,1.0227,0.024754,0.028019,0.047129,0.024754,0.12262,0.024754,0.048088,0.12262,0.89889,0
0.38087,0.9915,0.46948,0.46948,0.7589,0.46948,0.86235,0.46948,0.70415,0.71912,0.9915,0
0.39186,1.7906,0.39186,0.42076,0.87272,0.39186,0.84654,0.39186,0.39186,0.84654,1.6685,0
0.065672,5.3203,0.081163,0.081163,1.3581,0.081163,1.5271,0.081163,0.21008,1.2759,5.1575,0
0.16643,1.2643,0.22208,0.24446,0.69029,0.22208,0.49592,0.22208,0.25151,0.40199,0.68658,0
-0.11151,0.79308,-0.11151,-0.11151,-0.33281,-0.11151,-0.044353,-0.11151,0.11421,-0.044353,0.54311,0
0.039738,1.3628,0.053487,0.053487,0.11445,0.053487,0.15803,0.053487,0.063698,0.13906,0.87905,0
0.040371,1.4816,0.051665,0.051665,0.27373,0.051665,0.34899,0.051665,0.27335,0.31388,0.86915,0
0.18257,2.0514,0.20182,0.23884,0.49049,0.20182,0.53985,0.20182,0.32613,0.49306,2.0514,0
0.038013,1.5489,0.050146,0.050155,0.092617,0.050146,0.1231,0.050146,0.050146,0.10976,0.92253,0
0.10997,0.92858,0.14399,0.14399,0.25493,0.14399,0.35082,0.14399,0.14399,0.29058,0.92858,0
0.033047,1.8451,0.0437,0.061569,0.11649,0.0437,0.28212,0.0437,0.26698,0.2546,1.7884,0
-0.13617,0.68039,-0.1578,-0.1578,-0.28343,-0.1578,-0.15585,-0.1578,-0.2641,-0.1228,0.57875,0
0.11349,2.9877,0.15094,0.19974,0.49642,0.15094,0.45495,0.15094,0.15094,0.35616,2.3963,0
0.16706,4.2837,0.21504,0.23924,1.5738,0.21504,1.2906,0.21504,0.26004,1.0799,2.5709,0
0.018038,0.87727,0.018038,0.018468,0.055639,0.018038,0.064295,0.018038,0.015716,0.064295,0.30172,0
0.12433,3.1393,0.12433,0.14483,0.65402,0.12433,0.43798,0.12433,0.18344,0.43798,1.7362,0
0.081969,1.1641,0.1004,0.1004,0.32695,0.1004,0.31268,0.1004,0.24043,0.265,0.9248,0
0.13075,1.4945,0.097699,0.097699,1.1374,0.097699,0.99719,0.097699,0.10409,1.2709,1.063,0
0.1415,0.45413,0.18269,0.18269,0.24291,0.18269,0.25482,0.18269,0.18269,0.20005,0.45413,0
0.049818,2.127,0.0555,0.0555,0.23532,0.0555,0.34082,0.0555,0.034458,0.3252,1.3791,0
0.35256,11.983,0.35256,0.35256,7.8916,0.35256,8.5723,0.35256,0.72305,8.5723,11.983,0
0.32228,1.631,0.40014,0.44014,0.66121,0.40014,0.66649,0.40014,0.61686,0.53897,1.6164,0
0.006391,0.79137,0.005345,0.024666,0.007237,0.005345,0.063024,0.005345,0.091629,0.06436,0.74538,0
0.128,1.1633,0.15964,0.16291,0.2196,0.15964,0.26859,0.15964,0.25887,0.22507,1.1633,0
0.075134,0.52293,0.075134,0.14012,0.13374,0.075134,0.1098,0.075134,0.14838,0.1098,0.24587,0
-0.048616,1.1722,-0.058721,-0.058721,-0.080366,-0.058721,-0.080314,-0.058721,-0.058721,-0.066484,1.1722,0
0.11091,7.7798,0.088935,0.088935,1.7704,0.088935,2.2184,0.088935,0.25522,2.6558,7.7798,0
0.008241,1.299,0.013357,0.013357,0.063993,0.013357,0.38908,0.013357,0.073434,0.3724,0.88417,0
0.040785,4.3468,0.057356,0.057356,0.46794,0.057356,0.53515,0.057356,0.28289,0.44369,2.9409,0
0.20227,1.304,0.20227,0.25571,0.51828,0.20227,0.43689,0.20227,0.34702,0.43689,1.0489,0
-0.18076,0.75324,-0.18407,-0.18407,-0.31446,-0.18407,-0.2364,-0.18407,-0.2191,-0.231,0.71857,0
0.1619,0.98571,0.19347,0.19347,8.669,0.19347,10.445,0.19347,0.46065,9.0308,0.98571,0
0.2134,1.3449,0.25967,0.25967,0.80935,0.25967,0.91347,0.25967,0.58723,0.77449,1.2961,0
1.0772,2.6271,1.0772,1.0945,4.2166,1.0772,4.4362,1.0772,1.8293,4.4362,2.556,0
0.19512,1.6943,0.24498,0.3213,0.59145,0.24498,0.49041,0.24498,0.24498,0.39834,1.2959,0
-0.25281,1.6799,-0.23613,-0.23613,-0.67273,-0.23613,-0.59691,-0.23613,0.064387,-0.64443,1.6799,0
0.24652,0.81949,0.24652,0.26171,0.85428,0.24652,0.70976,0.24652,0.24652,0.70976,0.59826,0
0.067682,3.1328,0.067682,0.067682,0.61803,0.067682,0.22285,0.067682,0.067682,0.22285,0.77115,0
0.12449,1.5052,0.15514,0.15932,0.32463,0.15514,0.33857,0.15514,0.15514,0.28401,1.2803,0
0.019538,0.7241,0.024929,0.024929,0.034649,0.024929,0.1472,0.024929,0.080538,0.13971,0.7241,0
0.31509,6.2761,0.31509,0.32497,3.2106,0.31509,1.6165,0.31509,0.31509,1.6165,3.16,0
-0.03759,1.1488,-0.03759,-0.006766,-0.077699,-0.03759,-0.003182,-0.03759,-0.03759,-0.003182,0.8387,0
0.13877,0.71837,0.17373,0.17373,0.42398,0.17373,0.38359,0.17373,0.48811,0.32293,0.51085,0
0.11515,2.9047,0.146,0.146,0.77362,0.146,0.91825,0.146,0.38876,0.75593,2.8839,0
0.16108,1.2142,0.16108,0.16108,0.2098,0.16108,0.2231,0.16108,0.49299,0.2231,1.2142,0
0.017725,1.3203,0.025225,0.025225,0.049499,0.025225,0.10579,0.025225,0.14724,0.09444,1.0178,0
0.14359,1.206,0.1796,0.1796,0.42333,0.1796,0.43002,0.1796,0.4167,0.35549,1.0591,0
0.35609,10.524,0.35609,0.36476,4.1748,0.35609,4.5086,0.35609,0.56711,4.5086,10.524,0
0.48988,2.9723,0.48988,0.50916,1.5563,0.48988,2.0927,0.48988,0.74731,2.0927,2.8046,0
0.029811,0.77469,0.030421,0.08185,0.028362,0.030421,0.050706,0.030421,0.030421,0.050137,0.77469,0
0.062571,0.9732,0.085187,0.10516,0.12885,0.085187,0.16013,0.085187,0.10527,0.12745,0.92974,0
0.002236,2.1015,0.002236,0.043634,0.009339,0.002236,1.135,0.002236,0.002236,1.135,1.1608,0
0.022683,2.4219,0.00199,0.00199,0.008304,0.00199,0.20983,0.00199,0.1781,0.26439,1.5297,0
0.14325,4.7162,0.14325,0.15004,1.9059,0.14325,1.1264,0.14325,0.24164,1.1264,2.0145,0
0.14975,2.8389,0.18822,0.18822,0.81452,0.18822,1.0604,0.18822,0.48573,0.89394,2.8389,0
0.007179,0.87591,0.010837,0.059279,0.012626,0.010837,0.057375,0.010837,-0.053506,0.053563,0.78327,0
0.15171,4.5037,0.19273,0.19273,1.8476,0.19273,2.3106,0.19273,0.32558,1.9173,4.5037,0
0.23873,5.806,0.29565,0.30377,1.8456,0.29565,1.8596,0.29565,0.52382,1.5043,5.806,0
0.19656,1.6633,0.25421,0.26881,0.43304,0.25421,0.49401,0.25421,0.25421,0.39685,1.6454,0
0.027376,1.0564,0.036283,0.036283,0.10417,0.036283,0.24418,0.036283,0.24363,0.22308,0.8717,0
0.21005,4.8135,0.26316,0.26316,1.6735,0.26316,1.6723,0.26316,0.26316,1.3641,4.3925,0
0.061838,2.5968,0.061838,0.061838,0.33101,0.061838,0.30682,0.061838,0.085876,0.30682,1.7319,0
0.21165,0.69674,0.21165,0.21388,0.49472,0.21165,0.43007,0.21165,0.38238,0.43007,0.4589,0
0.12186,0.98219,0.12186,0.13578,0.42461,0.12186,0.63534,0.12186,0.18183,0.63534,0.70742,0
0.15502,2.2381,0.15502,0.15502,0.52015,0.15502,1.8242,0.15502,0.15502,1.8242,2.2381,0
0.23666,3.2397,0.23666,0.24359,1.7977,0.23666,1.8306,0.23666,0.49302,1.8306,2.7641,0
0.002688,1.29,0.004654,0.012889,0.036203,0.004654,0.046792,0.004654,0.004654,0.043499,0.27779,0
0.12127,1.2289,0.12127,0.21963,0.36271,0.12127,0.53521,0.12127,0.12127,0.53521,1.1986,0
0.16015,1.3936,0.19974,0.19974,0.38088,0.19974,0.40465,0.19974,0.48378,0.33642,1.2595,0
0.24131,2.3806,0.24131,0.26548,1.6847,0.24131,1.3674,0.24131,0.24131,1.3674,1.5412,0
0.19891,1.6462,0.24935,0.25739,0.6516,0.24935,0.68016,0.24935,0.27842,0.558,1.5258,0
0.39292,4.6755,0.39292,0.39292,4.7057,0.39292,5.4688,0.39292,0.39292,5.4688,4.6755,0
0.043329,0.89287,0.052098,0.052098,0.084628,0.052098,0.083907,0.052098,0.052098,0.073295,0.66523,0
-0.019428,1.0656,-0.024406,-0.024406,-0.04731,-0.024406,-0.033736,-0.024406,-0.081901,-0.024087,1.0656,0
0.2062,2.3513,0.24733,0.30485,0.95205,0.24733,0.87163,0.24733,0.38828,0.7506,1.7972,0
0.006794,0.62278,0.021552,0.021552,0.043019,0.021552,0.044106,0.021552,0.021552,0.027847,0.34372,0
-0.1345,1.7236,-0.1289,-0.12631,-0.23511,-0.1289,-0.17699,-0.1289,-0.1289,-0.18667,1.6344,0
0.003545,1.109,0.006105,0.006105,0.007612,0.006105,0.034416,0.006105,0.050749,0.031281,1.0892,0
0.49646,8.5629,0.49646,0.49646,5.2183,0.49646,5.4221,0.49646,0.91212,5.4221,8.5629,0
-0.24071,1.3778,-0.24814,-0.24814,-0.69798,-0.24814,-0.43638,-0.24814,-0.14882,-0.42085,1.0235,0
0.097648,1.3611,0.12019,0.12019,0.29746,0.12019,0.30429,0.12019,0.3233,0.26328,1.0002,0
0.091028,1.7575,0.091028,0.091028,0.17189,0.091028,0.23355,0.091028,0.091335,0.23355,1.7528,0
0.015122,1.9354,0.019528,0.019528,0.050235,0.019528,0.13021,0.019528,0.070861,0.11887,1.9354,0
0.013806,1.3775,0.016555,0.028052,0.053831,0.016555,0.1152,0.016555,0.094335,0.10819,1.0795,0
0.053296,1.0397,0.053296,0.053296,0.11593,0.053296,0.20361,0.053296,0.32005,0.20361,0.824,0
0.10082,1.2008,0.13048,0.13048,0.2287,0.13048,0.24264,0.13048,0.20678,0.20148,0.95088,0
0.068723,1.458,0.085709,0.18281,0.14133,0.085709,0.11745,0.085709,0.22613,0.095479,1.1436,0
0.35549,2.7869,0.35549,0.35549,1.8336,0.35549,2.3081,0.35549,0.35549,2.3081,2.7359,0
0.43372,1.1159,0.43372,0.43372,0.90905,0.43372,0.84942,0.43372,0.63,0.84942,0.98472,0
0.75045,4.852,0.75045,0.75047,3.7597,0.75045,3.1119,0.75045,0.75045,3.1119,3.9136,0
0.3802,7.8744,0.47217,0.47217,4.0597,0.47217,4.2124,0.47217,1.0195,3.4216,7.8744,0
-0.09023,1.2925,-0.086292,-0.086292,-0.20134,-0.086292,-0.066995,-0.086292,-0.19766,-0.072621,0.79133,0
0.095519,1.2354,0.11856,0.11856,0.28898,0.11856,0.24423,0.11856,0.22979,0.20614,0.83786,0
0.032925,1.454,0.033192,0.033192,0.085392,0.033192,0.13071,0.033192,-0.11602,0.13033,0.80278,0
0.32035,1.5903,0.39745,0.39745,0.64993,0.39745,0.58823,0.39745,0.39745,0.47429,1.4372,0
0.011905,1.1077,0.011905,0.019988,0.02231,0.011905,0.043864,0.011905,-0.017315,0.043864,0.6564,0
-0.38599,0.64513,-0.38599,-0.38501,-0.27469,-0.38599,-0.24456,-0.38599,-0.61496,-0.24456,0.64513,0
0.027815,0.91231,0.027815,0.034033,0.037336,0.027815,0.83567,0.027815,0.02528,0.83567,0.91231,0
0.001282,0.71335,0.004376,0.028909,0.007345,0.004376,0.035235,0.004376,0.004376,0.030999,0.58182,0
0.098022,2.2003,0.12667,0.18185,0.31061,0.12667,0.32517,0.12667,0.45844,0.25729,2.1263,0
0.008957,0.47084,0.015308,0.015308,0.026959,0.015308,0.064374,0.015308,0.072401,0.05701,0.30999,0
0.12486,1.3984,0.24858,0.40749,0.34762,0.24858,0.34762,0.24858,0.48851,0.1746,1.3984,0
0.025769,2.2737,0.025769,0.10586,0.076919,0.025769,0.76293,0.025769,0.12999,0.76293,2.2578,0
0.048553,1.1908,0.048553,0.048553,0.20457,0.048553,0.27158,0.048553,0.22177,0.27158,0.63297,0
0.51575,1.7207,0.51575,0.51575,0.91172,0.51575,0.92712,0.51575,0.87274,0.92712,1.7207,0
0.073186,1.6392,0.092043,0.11043,0.31404,0.092043,0.38161,0.092043,0.14661,0.3374,1.1263,0
0.37076,1.145,0.37076,0.37743,0.6089,0.37076,0.61753,0.37076,0.86242,0.61753,1.0848,0
0.005216,0.89861,0.00685,0.00685,0.00873,0.00685,0.033806,0.00685,0.042736,0.032015,0.77303,0
0.28293,4.0983,0.28293,0.28293,2.033,0.28293,2.3987,0.28293,0.59655,2.3987,4.0983,0
0.090146,1.7365,0.11341,0.11341,0.31475,0.11341,0.30557,0.11341,0.43697,0.25621,1.3273,0
0.003566,1.4998,0.006824,0.006824,0.020709,0.006824,0.122,0.006824,0.042653,0.11289,1.3815,0
-0.077328,3.0882,-0.076874,-0.076874,-0.27222,-0.076874,-0.064548,-0.076874,-0.018559,-0.065678,2.1706,0
0.014369,0.96688,0.014431,0.037224,0.021409,0.014431,0.091286,0.014431,0.014431,0.091202,0.89073,0
0.31418,2.8324,0.414,0.414,1.3288,0.414,0.94317,0.414,0.79949,0.72678,1.913,0
0.058027,1.2771,0.075557,0.075557,0.16789,0.075557,0.26406,0.075557,0.23386,0.23347,1.0027,0
0.15672,1.8574,0.15672,0.15771,0.61224,0.15672,2.7623,0.15672,0.25373,2.7623,1.5328,0
0.22135,1.2821,0.28133,0.28133,0.70159,0.28133,0.79389,0.28133,0.44285,0.67387,1.0288,0
0.12987,6.5066,0.172,0.172,1.8499,0.172,2.191,0.172,0.57084,1.7378,6.5066,0
0.26388,3.536,0.3306,0.33468,1.2662,0.3306,1.3643,0.3306,0.3306,1.1088,3.536,0
0.28365,2.0203,0.35135,0.35135,1.745,0.35135,2.0486,0.35135,0.66331,1.7363,1.8761,0
0.22447,1.9822,0.27857,0.27857,1.4175,0.27857,0.9233,0.27857,0.43835,0.78905,0.96669,0
0.26182,1.2642,0.26182,0.26486,0.94725,0.26182,0.77664,0.26182,0.26182,0.77664,1.0102,0
-0.20952,0.66618,-0.20952,-0.20952,-0.17461,-0.20952,-0.15269,-0.20952,-0.20952,-0.15269,0.66618,0
0.00735,1.0372,0.00735,0.01852,0.014679,0.00735,0.052988,0.00735,0.030115,0.052988,0.90102,0
0.017391,1.1878,0.017391,0.041231,0.044831,0.017391,0.054668,0.017391,0.084148,0.054668,0.99568,0
0.032231,1.4045,0.03768,0.03768,0.098063,0.03768,0.15788,0.03768,0.04089,0.15096,0.68508,0
-0.000381,2.2698,0.000876,0.000876,0.022963,0.000876,0.80104,0.000876,0.000876,0.78855,0.86102,0
0.069945,0.56125,0.087439,0.14625,0.16307,0.087439,0.1329,0.087439,0.17685,0.11271,0.34733,0
0.036958,1.6242,0.036422,0.0391,0.060124,0.036422,0.08589,0.036422,0.12801,0.086766,1.61,0
0.010698,2.054,0.014925,0.014925,0.058218,0.014925,0.25675,0.014925,0.047788,0.24026,2.054,0
0.048868,1.252,0.065086,0.065086,0.13286,0.065086,0.22363,0.065086,0.21748,0.19053,1.252,0
-0.051049,3.2567,-0.046736,-0.046736,-0.16541,-0.046736,-0.083535,-0.046736,0.02733,-0.098773,3.2509,0
0.00203,1.126,0.01007,0.01007,0.021749,0.01007,0.068536,0.01007,0.19804,0.056463,0.78287,0
0.16502,1.9524,0.18292,0.21956,0.62629,0.18292,0.74208,0.18292,0.3426,0.68138,1.933,0
0.12338,1.0354,0.15296,0.2004,0.20076,0.15296,0.21047,0.15296,0.2099,0.17718,0.88772,0
0.13537,2.0469,0.16763,0.18331,0.56316,0.16763,0.44534,0.16763,0.16763,0.37393,1.3484,0
0.12958,3.5934,0.15879,0.20345,0.88424,0.15879,1.1307,0.15879,0.30623,0.98382,3.2453,0
-0.39185,0.67609,-0.39185,-0.39185,-0.37326,-0.39185,-0.33572,-0.39185,-0.73753,-0.33572,0.67609,0
-0.2721,1.9109,-0.27738,-0.27738,-1.1663,-0.27738,-0.20213,-0.27738,-0.42753,-0.19769,0.38271,0
0.16745,1.6296,0.21597,0.21597,0.79795,0.21597,0.64683,0.21597,0.66342,0.53295,1.0354,0
0.071786,0.90343,0.0915,0.0915,0.17579,0.0915,0.25994,0.0915,0.17525,0.22742,0.77587,0
0.064064,1.4362,0.084245,0.10422,0.25051,0.084245,0.20004,0.084245,0.16401,0.16797,0.76741,0
0.28199,1.5986,0.28199,0.28199,1.3649,0.28199,1.6206,0.28199,0.28199,1.6206,1.5299,0
0.026274,0.77846,0.026274,0.030591,0.060678,0.026274,0.13023,0.026274,0.026274,0.13023,0.70166,0
0.11316,1.6077,0.14521,0.14521,0.4346,0.14521,0.39592,0.14521,0.3394,0.31739,1.3161,0
0.10506,1.2943,0.13308,0.14429,0.40865,0.13308,0.27625,0.13308,0.18521,0.2318,0.6686,0
0.27741,1.0823,0.35196,0.35197,1.0198,0.35196,0.73114,0.35196,0.35196,0.59057,0.70434,0
0.41965,7.5043,0.41965,0.41965,3.8864,0.41965,3.9862,0.41965,1.0687,3.9862,7.1656,0
0.015825,0.69282,0.026903,0.026903,0.14809,0.026903,0.14895,0.026903,0.36945,0.098363,0.57475,0
-0.024272,1.0091,-0.024272,0.00816,-0.043587,-0.024272,0.06481,-0.024272,-0.024272,0.06481,0.89123,0
0.10257,1.24,0.14606,0.15348,0.42677,0.14606,0.43972,0.14606,0.38783,0.33839,0.98882,0
0.10278,4.4956,0.13526,0.13585,1.0626,0.13526,1.0122,0.13526,0.21807,0.80043,3.7313,0
